Home,Away,Neutral,ACC,BIG10,BIG12,SEC,NONP4,Off_Passing_Cmp,Off_Passing_Att,Off_Passing_Yds,Off_Rushing_Att,Off_Rushing_Yds,Off_First_Downs_Tot,Off_Penalties_No.,Off_Penalties_Yds,Off_Turnovers_Tot,Def_Passing_Cmp,Def_Passing_Att,Def_Passing_Yds,Def_Rushing_Att,Def_Rushing_Yds,Def_First_Downs_Tot,Def_Penalties_No.,Def_Penalties_Yds,Def_TO,Win_Loss,Cluster,Opponent
0.9674179220468452,-0.8346431653605906,-0.280305955290694,-1.2932773761577274,-0.2034190510862431,4.714951667914447,-0.379393455319664,-0.445435403187374,1.6599035598375342,1.7152394136075584,0.7998324157133324,-0.2033271820885438,-1.0683321126986876,1.138224379940906,1.234547519241749,1.7436150671437591,0.268588507642057,-0.3644584661184293,-0.0219854727909347,0.31465391919244,-1.0888054266192737,-1.7985646395185308,-1.491243954806969,1.147986099265771,0.413674598853773,0.1859931585658455,1,0,Opponent1
0.9674179220468452,-0.8346431653605906,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,1.516759392198775,1.3560145156120782,0.7149719024476869,-1.0657542746551212,-1.3444321883118031,-0.358754445283497,4.929625327081276,3.817058720779825,-1.3218767729050258,1.1814187356760315,0.9418292860116486,2.866307879505872,-0.2078429648938335,-0.9617949413755033,1.2293904049496032,3.3632691789990816,2.547874332516326,0.1859931585658455,0,0,Opponent2
0.9674179220468452,-0.8346431653605906,-0.280305955290694,-1.2932773761577274,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,2.244994432064365,-0.2009706194663375,-0.2604975253675833,0.0724565877220859,-0.5482980191151747,-0.810044945189644,-0.358754445283497,-0.2434836038940614,-0.1224842211287001,-0.5266441326314845,0.8722432953171395,0.9418292860116486,-0.2523802942105447,1.7743225739884068,0.2225560159961665,1.0480147809658318,-0.3288692872231019,-0.4162919642372197,1.6641493134838818,1,2,Opponent3
-1.033679423556903,1.1981168018885897,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,1.8030477274762935,1.8948518626052984,0.7998324157133324,-0.3758126006018593,-0.792232037085572,0.5768573204817549,-0.2434836038940614,-0.9103928095104052,1.0638211479155983,0.4084801347788012,0.5134671709882783,0.4918521108808728,-0.5382038880408735,-1.0519086011755217,-0.0402389629367971,0.4095584060213347,0.4531968161438203,0.1859931585658455,0,0,Opponent4
-1.033679423556903,1.1981168018885897,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,1.3736152245600155,0.7273709441199875,0.9453075813115815,-0.5482980191151747,-0.8545772154498239,-0.358754445283497,0.4955319576738438,0.6654243672530049,0.268588507642057,-0.2098707459389832,-0.0219854727909347,1.980316921063708,0.1225179582532065,-0.7558208618326042,0.3225122850307458,0.0403445593991164,0.6508079025940566,0.1859931585658455,1,0,Opponent5
0.9674179220468452,-0.8346431653605906,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,0.6578943863662187,0.188533597126767,2.096985975631055,0.0554009456814294,0.1340391843261708,1.138224379940906,1.6040553000257016,1.8680216863619232,-1.3218767729050258,1.3360064558554778,1.2631008722791763,0.6099842386731613,0.3427585736845666,0.4027833355962032,1.2293904049496032,0.4095584060213347,-0.2977253123670779,1.6641493134838818,1,0,Opponent6
0.9674179220468452,-0.8346431653605906,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,0.0853177158111812,-0.0808850763698431,0.7392177633807285,-0.9795115653984634,-0.0351834426625129,0.0154902610226037,1.6040553000257016,1.7850839402164806,-0.5266441326314845,0.5630678549582473,1.2631008722791763,-0.1224349536390273,1.1136007276943267,-0.4597331224896867,1.2293904049496032,1.5171999458879897,0.6112856853040094,0.9250712360248636,1,0,Opponent7
-1.033679423556903,1.1981168018885897,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,3.377633571502647,3.15213900558948,3.5638605620800687,-0.5482980191151747,-1.1930224694271914,2.073836145706158,0.8650397384577964,1.2874574633438247,-1.3218767729050258,-0.5190461862978754,-0.4503475878143051,-0.1578745919767139,0.1225179582532065,-0.0091648234895949,-0.2216145869205686,-0.3288692872231019,0.4531968161438203,0.1859931585658455,1,0,Opponent8
0.9674179220468452,-0.8346431653605906,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,2.5187685656700904,1.3560145156120782,1.9757566709658476,0.9178280382480068,0.6595199733962942,2.6352032051653094,-0.2434836038940614,-0.5371729518559133,-1.3218767729050258,-0.6736339064773215,-0.1290760015467773,-0.9966126993019622,-0.7584445034722336,0.0809488363104233,-0.765741458871883,-1.0672969804675383,-1.0091252235879289,0.9250712360248636,1,0,Opponent9
-1.033679423556903,1.1981168018885897,-0.280305955290694,-1.2932773761577274,4.915960401250875,-0.2120912514978817,-0.379393455319664,-0.445435403187374,1.0873268892824968,0.7273709441199875,2.351567515427992,0.5728572012213758,-0.3290964263797005,1.3253467330939563,0.4955319576738438,0.3336733826712344,-0.5266441326314845,1.64518189621437,1.5843724585467045,1.1533920265176882,-1.5292866574819937,-1.6440840798613563,-0.2216145869205686,0.0403445593991164,0.0184524259533002,0.9250712360248636,1,0,Opponent10
-1.033679423556903,1.1981168018885897,-0.280305955290694,-1.2932773761577274,-0.2034190510862431,-0.2120912514978817,2.6357861106418765,-0.445435403187374,1.2304710569212562,1.176402066614338,0.7513406938472492,-1.0657542746551212,-0.8011384911376079,-0.358754445283497,0.4955319576738438,0.0848601442349064,0.268588507642057,2.8818836576499387,3.4049114473960285,2.535537921687464,-1.9697678883447136,-1.5668438000327694,0.8666391569820603,-1.4365108270897569,-1.5624362656485906,0.9250712360248636,1,0,Opponent11
-1.033679423556903,-0.8346431653605906,3.567530340063379,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,0.5147502187274593,0.3681460461245072,0.7755865547802908,-0.0308417635752283,-0.9347353019181478,-0.1716320921304466,-0.6129913846780141,-0.6615795710740773,-1.3218767729050258,0.099304694419909,0.0851050559649078,-0.4413916986782062,-1.0888054266192737,-1.14202226097554,-1.128492706839426,0.7787722526435531,-0.021069791336747,-0.5530849188931725,1,0,Opponent12
0.9674179220468452,-0.8346431653605906,-0.280305955290694,-1.2932773761577274,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,2.244994432064365,1.516759392198775,1.0865958421154678,2.3151987240284293,-0.8932688561418056,-0.9614546640742556,0.2026126141756541,1.9735630808096545,2.1997726709436938,0.268588507642057,-0.5190461862978754,-0.5574381165701476,-1.0438655504188776,-0.2078429648938335,-1.000415081289797,-1.128492706839426,0.7787722526435531,-0.0605920086267942,-0.5530849188931725,1,0,Opponent13
-1.033679423556903,1.1981168018885897,-0.280305955290694,-1.2932773761577274,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,2.244994432064365,0.5147502187274593,-0.2604975253675833,1.5878228960371827,0.6590999104780335,0.3567005356270706,0.3897349673287045,1.234547519241749,1.328926336416546,-0.5266441326314845,-1.13739706701566,-0.5574381165701476,-1.2919430187826837,0.4528788814002465,-0.536973402318274,-1.128492706839426,-1.0672969804675383,-1.2067363100381652,2.4032273909429,1,2,Opponent14
0.9674179220468452,-0.8346431653605906,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,0.801038554004978,0.4579522706233773,0.6786031110481247,-0.117084472831886,-0.3023770642235925,1.138224379940906,0.1260241768898911,0.0019223980894638,-0.5266441326314845,-0.055283025759537,0.0851050559649078,0.397346408647042,1.7743225739884068,1.2910465536249556,1.4107660289333748,1.886413792510208,2.310741028776042,-0.5530849188931725,0,0,Opponent15
-1.033679423556903,1.1981168018885897,-0.280305955290694,0.7732293307186414,-0.2034190510862431,-0.2120912514978817,-0.379393455319664,-0.445435403187374,1.8030477274762935,1.6254331891086884,1.6363146179032655,0.1416436549380871,-0.1776867074950887,1.3253467330939563,0.1260241768898911,0.2922045095985131,1.0638211479155983,-1.13739706701566,-0.2361665303026199,-0.228753868652087,0.1225179582532065,-0.5884669222039987,-1.491243954806969,1.147986099265771,0.6112856853040094,0.1859931585658455,1,0,Opponent16
