,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1
0.0,415.69219381653056,466.0910549593901,516.4899161022496,566.8887772451092,617.2876383879687,667.6864995308282,718.0853606736878,768.4842218165473
45.0,416.31225825426696,452.0027929830549,487.6933277118428,523.3838624406307,559.0743971694187,594.7649318982067,630.4554666269945,666.1460013557827
90.0,416.37675970927984,416.37675970927984,416.37675970927984,416.37675970927984,416.37675970927984,416.37675970927984,416.37675970927984,416.37675970927984
135.0,415.69887160444006,380.06092263812684,344.42297367181345,308.7850247055001,273.1470757391868,237.50912677287351,201.87117780656015,166.23322884024682
180.0,416.2417766749203,365.7762836573744,315.31079063982855,264.84529762228266,214.37980460473676,163.91431158719087,113.44881856964504,62.983325552099075
225.0,416.43325982671576,380.73235160846633,345.0314433902168,309.33053517196737,273.6296269537177,237.92871873546827,202.22781051721884,166.52690229896925
270.0,415.7186976441202,415.7186976441202,415.7186976441202,415.7186976441202,415.7186976441202,415.7186976441202,415.7186976441202,415.7186976441202
315.0,416.1675214552646,451.8456478687822,487.52377428229977,523.2019006958172,558.8800271093348,594.5581535228524,630.2362799363701,665.9144063498877
