5227.3838,2.1306
5236.7109,2.1365
5250.7422,2.1423
5265.7383,2.1481
5279.8496,2.154
5295.0869,2.1598
5309.8013,2.1657
5325.0786,2.1715
5340.5972,2.1774
5355.7939,2.1831
5372.7598,2.189
5389.8462,2.1949
5405.4453,2.2007
5420.2402,2.2065
5435.7188,2.2123
5452.3228,2.2182
5469.0874,2.224
5485.1289,2.2298
5500.6069,2.2357
5515.4019,2.2415
5531.1216,2.2473
5547.042,2.2532
5563.1641,2.259
5578.0791,2.2648
5594.1206,2.2706
5609.5991,2.2765
5624.8765,2.2824
5639.3896,2.2881
5653.9834,2.294
5670.1855,2.2998
5686.2671,2.3057
5701.5444,2.3115
5716.1787,2.3174
5731.3354,2.3233
5744.8032,2.3289
5760.0806,2.3348
5775.3984,2.3406
5790.7964,2.3465
5804.4653,2.3522
5820.1851,2.3581
5835.1406,2.364
5850.9004,2.3699
5866.0571,2.3757
5880.3696,2.3814
5896.21,2.3873
5911.7285,2.3932
5926.2417,2.3989
5941.3984,2.4048
5956.5552,2.4105
5972.5566,2.4164
5988.3164,2.4223
6002.8696,2.4281
6018.71,2.434
6033.666,2.4398
6049.2646,2.4457
6062.8135,2.4514
6077.4878,2.4573
6092.3228,2.4631
6107.1982,2.469
6121.792,2.4749
6135.8633,2.4806
6151.02,2.4865
6165.252,2.4923
6179.9263,2.4982
6193.5552,2.504
6208.0283,2.5099
6222.582,2.5157
6237.1763,2.5215
6251.6895,2.5274
6265.5195,2.5332
6278.7065,2.5389
6292.4155,2.5448
6305.8037,2.5507
6319.3921,2.5565
6333.1421,2.5623
6346.771,2.5682
6360.2793,2.574
6372.9834,2.5798
6386.6528,2.5856
6399.6787,2.5915
6409.2471,2.5973
6419.6597,2.6031
6432.123,2.6089
6444.6265,2.6148
6457.853,2.6207
6471.3618,2.6265
6485.3525,2.6324
6500.0669,2.6381
6515.0225,2.644
6529.8979,2.6498
6544.9741,2.6556
6560.6538,2.6615
6575.6899,2.6673
6590.6055,2.6732
6605.3599,2.679
6621.0396,2.6848
6636.397,2.6907
6651.1919,2.6964
6666.0273,2.7024
6681.7871,2.7082
6697.3057,2.714
6711.5376,2.7198
6727.1367,2.7256
6742.1323,2.7315
6757.209,2.7374
6771.8027,2.7432
6785.1904,2.7489
6799.9854,2.7548
6815.1021,2.7607
6829.8164,2.7665
6844.2896,2.7724
6858.6421,2.7782
6873.397,2.7841
6887.5889,2.7898
6902.8662,2.7957
6917.7012,2.8016
6931.0889,2.8072
6945.8037,2.8131
6960.9604,2.819
6976.2378,2.8249
6990.1479,2.8306
7005.3047,2.8365
7019.8984,2.8424
7035.417,2.8482
7050.2925,2.854
7064.4443,2.8598
7079.8823,2.8656
7095.6421,2.8716
7110.1958,2.8773
7124.9507,2.8832
7139.3833,2.8889
7154.1782,2.8948
7168.8931,2.9007
7183.125,2.9065
7196.8345,2.9123
7210.2222,2.9182
7223.9717,2.924
7236.7969,2.9298
7251.27,2.9357
7264.7783,2.9415
7278.8096,2.9474
7292.5591,2.9532
7306.0674,2.959
7320.1787,2.9648
7333.6069,2.9707
7347.3564,2.9765
7361.2666,2.9824
7375.0166,2.9881
7388.8467,2.994
7402.6763,2.9999
7416.1445,3.0056
7429.7734,3.0115
7443.0005,3.0173
7457.1523,3.0232
7470.0176,3.0289
7484.1689,3.0349
7497.6372,3.0407
7511.0654,3.0465
7524.0107,3.0523
7537.2378,3.0582
7551.1079,3.064
7564.938,3.0698
7579.2905,3.0756
7593.3218,3.0815
7607.5938,3.0874
7622.1074,3.0932
7634.9727,3.0989
7649.687,3.1048
7664.3613,3.1107
7678.1108,3.1165
7692.1821,3.1224
7705.3286,3.1281
7719.4805,3.134
7733.0693,3.1399
7745.5723,3.1456
7759.6436,3.1515
7773.313,3.1574
7786.8213,3.1632
7799.4453,3.169
7813.2749,3.1748
7826.1401,3.1807
7839.4478,3.1865
7851.71,3.1924
7862.002,3.1972
7874.7061,3.2031
7884.5962,3.209
7893.9639,3.2149
7902.9692,3.2207
7913.3418,3.2265
7923.6738,3.2324
7933.7251,3.2383
7941.7256,3.2439
7951.2134,3.2498
7960.9429,3.2556
7971.2349,3.2616
7980.3208,3.2673
7989.6079,3.2732
7999.1362,3.2789
8010.0313,3.2848
8020.1226,3.2908
8027.9219,3.2964
8037.3696,3.3023
8047.4609,3.3082
8057.0693,3.314
8066.3164,3.3198
8075.5229,3.3257
8085.0107,3.3315
8095.3833,3.3373
8105.2334,3.3432
8114.7212,3.3491
8123.6865,3.3548
8133.5366,3.3607
8142.9443,3.3665
8152.5127,3.3724
8161.6792,3.3782
8170.7246,3.384
8178.7251,3.3898
8186.4844,3.3956
8194.4453,3.4015
8200.5557,3.4073
8207.833,3.4131
8214.4658,3.419
8221.502,3.4249
8227.9746,3.4308
8231.7539,3.4364
8237.2617,3.4423
8212.7773,3.4483
8059.4014,3.454
7900.9189,3.4598
7808.2095,3.4656
7758.96,3.4715
7731.2197,3.4773
7708.4243,3.4832
7691.6597,3.489
7683.6187,3.4948
7681.0054,3.5007
7677.2266,3.5065
7676.1006,3.5123
7675.7793,3.5182
7679.6387,3.5241
7685.7896,3.5299
7691.8604,3.5356
7700.9463,3.5415
7711.3594,3.5474
7722.2944,3.5531
7733.3906,3.559
7745.1704,3.5648
7757.1914,3.5707
7769.7749,3.5765
7781.5947,3.5823
7793.2939,3.5882
7804.6313,3.594
7815.4863,3.5999
7825.3364,3.6056
7832.2915,3.6115
7837.3975,3.6173
7841.6587,3.6232
7845.2368,3.629
7848.7749,3.6348
7853.3179,3.6406
7857.2979,3.6464
7861.8813,3.6523
7865.8613,3.6582
7870.123,3.664
7873.0981,3.6698
7876.9976,3.6757
7880.415,3.6815
7884.5562,3.6874
7888.7773,3.6931
7893.7627,3.6991
7898.3457,3.7048
7898.6274,3.7107
7901.4819,3.7165
7905.7432,3.7224
7906.668,3.7282
7908.5977,3.734
7911.8945,3.7399
7912.4976,3.7456
7913.0605,3.7515
7912.6582,3.7574
7913.9849,3.7632
7915.7139,3.769
7902.688,3.7749
7894.1245,3.7807
7888.3755,3.7865
7885.6011,3.7923
7881.5405,3.7982
7878.8872,3.804
7876.0327,3.8098
7866.1831,3.8157
7844.3926,3.8215
7833.9399,3.8273
7804.8325,3.8332
7784.4492,3.8391
7771.9058,3.8448
7763.8247,3.8507
7758.7993,3.8565
7757.0303,3.8624
7756.8696,3.8682
7756.3872,3.8739
7758.5581,3.8797
7761.8145,3.8856
7764.9102,3.8915
7768.8501,3.8974
7770.0161,3.9031
7769.8555,3.909
7771.0615,3.9148
7773.5137,3.9205
7775.1621,3.9265
7776.6094,3.9323
7778.0972,3.9381
7779.3433,3.944
7781.1523,3.9498
7783.6855,3.9557
7786.9419,3.9616
7789.1528,3.9673
7790.3188,3.9732
7792.5703,3.979
7793.5752,3.9848
7793.8569,3.9907
7793.2539,3.9965
7793.897,4.0023
7793.2939,4.0082
7792.4497,4.014
7792.731,4.0199
7792.9722,4.0257
7793.3745,4.0315
7795.063,4.0374
7796.3091,4.0431
7797.5557,4.049
7798.3193,4.0549
7798.7217,4.0606
7798.9224,4.0665
7799.5254,4.0723
7801.375,4.0782
7802.541,4.084
7803.1841,4.0899
7805.1538,4.0957
7808.6919,4.1015
7812.7524,4.1074
7817.0942,4.1132
7822.4414,4.119
7827.4668,4.1248
7833.0552,4.1307
7838.3623,4.1365
7836.5127,4.1423
7832.5728,4.1482
7828.6733,4.154
7828.834,4.1599
7829.5576,4.1657
7831.2061,4.1714
7833.98,4.1773
7836.3921,4.1832
7839.2866,4.1889
7843.0659,4.1948
7847.3276,4.2006
7851.1064,4.2065
7855.6899,4.2124
7860.0723,4.2182
7862.5244,4.224
7865.7007,4.2298
7869.8413,4.2356
7873.9824,4.2415
7878.9678,4.2474
7883.1089,4.2533
7880.1738,4.2589
7874.2637,4.2648
7873.4194,4.2707
7873.8618,4.2766
7874.103,4.2823
7875.5503,4.2882
7876.7563,4.294
7879.1284,4.2998
7882.0635,4.3057
7884.5156,4.3114
7888.335,4.3173
7892.1143,4.3232
7896.2148,4.329
7900.0747,4.3348
7904.8989,4.3407
7909.4419,4.3466
7913.7036,4.3523
7918.8096,4.3582
7923.6338,4.3641
7928.2573,4.3698
7930.0264,4.3757
7932.0366,4.3815
7935.7754,4.3874
7938.1069,4.3932
7938.4688,4.399
7931.5137,4.4049
7931.0713,4.4106
7932.5991,4.4165
7933.7651,4.4223
7936.1372,4.4282
7937.6245,4.434
7939.9165,4.4399
7941.7656,4.4457
7943.6152,4.4515
7945.8662,4.4573
7946.9517,4.4632
7949.2837,4.4689
7951.6157,4.4748
7952.6206,4.4806
7955.4351,4.4866
7957.5254,4.4923
7961.1841,4.4982
7962.5107,4.5041
7964.6816,4.5098
7968.0991,4.5157
7970.23,4.5215
7974.25,4.5273
7977.1851,4.5331
7980.2808,4.5391
7982.6528,4.5449
7982.6528,4.5506
7983.5371,4.5565
7980.6826,4.5624
7978.9541,4.5681
7979.1953,4.574
7980.4014,4.5798
7982.6528,4.5857
7985.1855,4.5916
7986.5122,4.5972
7989.4473,4.6031
7992.8643,4.609
7997.0454,4.6149
7998.8145,4.6207
8000.543,4.6265
8002.7544,4.6323
8005.8101,4.6382
8008.7446,4.644
8011.2373,4.6498
8015.0967,4.6556
8019.3984,4.6615
8021.6904,4.6673
8023.1377,4.6732
8026.0322,4.679
8029.8916,4.6849
8034.2739,4.6907
8038.9775,4.6966
8043.561,4.7024
8048.2246,4.7081
8052.8882,4.714
8056.0645,4.7198
8060.7681,4.7257
8065.0298,4.7315
8068.2861,4.7372
8073.5127,4.7431
8078.8193,4.749
8084.1265,4.7549
8075.2012,4.7606
8073.9951,4.7665
8074.397,4.7723
8077.332,4.7781
8080.8296,4.7839
8084.1665,4.7898
8087.3428,4.7956
8091.0815,4.8016
8095.0615,4.8073
8099.082,4.8132
8103.5044,4.8189
8108.8916,4.8248
8114.0376,4.8307
8119.4248,4.8365
8124.3301,4.8423
8129.1143,4.8482
8133.8984,4.854
8138.0796,4.8598
8143.1855,4.8656
8147.3262,4.8715
8152.3516,4.8773
8156.6533,4.8832
8159.8696,4.889
8163.0459,4.8949
8165.7798,4.9006
8169.3579,4.9065
8172.333,4.9124
8175.2676,4.9181
8178.5645,4.924
8181.8613,4.9299
8184.8765,4.9356
8186.605,4.9414
8190.0225,4.9473
8194.043,4.9533
8197.2188,4.9589
8201.1182,4.9648
8204.0137,4.9706
8207.5918,4.9765
8208.958,4.9823
8211.4512,4.9881
8215.3105,4.9939
8219.21,4.9998
8222.7881,5.0057
8225.5225,5.0115
8229.502,5.0173
8232.0752,5.0232
8233,5.029
8234.5273,5.0348
8236.2158,5.0406
8238.8291,5.0465
8241.8447,5.0524
8244.6191,5.0581
8248.0361,5.064
8251.6143,5.0699
8254.6699,5.0756
8257.6045,5.0815
8261.0215,5.0873
8264.8818,5.0932
8268.7012,5.099
8273.2031,5.1049
8276.7412,5.1106
8258.5293,5.1165
8238.2266,5.1223
8236.1357,5.1282
8235.9346,5.1339
8237.9453,5.1398
8240.0352,5.1456
8242.6484,5.1515
8245.2617,5.1573
8248.4785,5.1632
8251.0518,5.169
8254.3887,5.1748
8257.4434,5.1807
8260.8613,5.1865
8264.3994,5.1923
8267.2539,5.1981
8271.5557,5.204
8274.6514,5.2098
8278.3896,5.2157
8281.6064,5.2215
8284.2598,5.2273
8286.0283,5.2331
8287.5566,5.239
8289.7275,5.2448
8292.1797,5.2507
8294.833,5.2565
8295.2754,5.2623
8294.1094,5.2682
8294.0293,5.2739
8292.8232,5.2799
8292.8232,5.2856
8293.748,5.2915
8292.2197,5.2973
8286.7119,5.3032
8283.1738,5.3089
8276.8223,5.3148
8276.1787,5.3207
8276.0176,5.3265
8276.9824,5.3323
8277.8271,5.3382
8279.1533,5.3439
8279.6357,5.3498
8281.083,5.3557
8282.5713,5.3616
8283.1338,5.3672
8284.2197,5.3731
8286.0283,5.379
8286.3096,5.3848
8287.3154,5.3907
8285.3047,5.3965
8285.1436,5.4024
8285.1035,5.4083
8283.1338,5.4139
8282.209,5.4198
8282.4502,5.4256
8283.4551,5.4315
8283.4961,5.4373
8285.1035,5.4431
8286.6318,5.449
8288.6816,5.4548
8291.416,5.4608
8292.3408,5.4664
8294.5518,5.4723
8297.165,5.4782
8297.3662,5.484
8298.5322,5.4898
8299.416,5.4956
8301.4268,5.5015
8303.7578,5.5074
8305.085,5.5131
8307.1758,5.5189
8308.7432,5.5248
8307.9395,5.5307
8308.8643,5.5365
8310.3516,5.5423
8308.0195,5.5481
8307.4971,5.554
8307.2158,5.5599
8306.4922,5.5656
8306.1709,5.5715
8301.5869,5.5773
8294.7129,5.5831
8287.0332,5.589
8278.8721,5.5948
8267.6152,5.6006
8259.6953,5.6065
8253.665,5.6123
8243.7744,5.6182
8224.7988,5.6239
8204.6563,5.6298
8187.731,5.6356
8174.6646,5.6415
8161.3574,5.6473
8150.8643,5.6532
8140.9741,5.659
8132.1294,5.6648
8125.2949,5.6707
8118.5806,5.6765
8113.0327,5.6823
8108.2886,5.6882
8105.8765,5.694
8104.0269,5.6998
8104.3486,5.7056
8104.6704,5.7115
8105.5952,5.7173
8107.9268,5.7231
8110.5801,5.7289
8113.5552,5.7348
8116.4097,5.7406
8118.5005,5.7465
8122.2393,5.7524
8125.6162,5.7582
8125.2144,5.764
8127.5464,5.7699
8129.6768,5.7756
8133.0137,5.7814
8135.3857,5.7874
8138.2803,5.7932
8140.6123,5.7989
8143.668,5.8048
8147.6479,5.8106
8151.2661,5.8166
8154.4824,5.8223
8157.5381,5.8282
8160.1514,5.8339
8163.5283,5.8398
8166.4634,5.8457
8167.6289,5.8514
8170.3628,5.8572
8173.0967,5.8632
8176.5142,5.8691
8178.5244,5.8748
8181.4995,5.8806
8183.9917,5.8865
8187.2886,5.8924
8190.0225,5.8981
8191.3091,5.9039
8194.2041,5.9098
8197.3799,5.9157
8200.1133,5.9215
8201.5605,5.9274
8202.9678,5.9331
8204.335,5.939
8204.1338,5.9449
8205.2998,5.9507
8206.4658,5.9565
8207.5107,5.9623
8208.958,5.9681
8209.5615,5.974
8209.9229,5.9798
8210.5664,5.9857
8211.6523,5.9914
8213.0586,5.9973
8214.9893,6.0032
8217.2002,6.009
8218.3262,6.0148
8220.7783,6.0207
8221.8232,6.0265
8223.9141,6.0323
8225.4824,6.0382
8226.4473,6.044
8222.668,6.0498
8221.542,6.0556
8221.2607,6.0615
8220.8984,6.0674
8211.3301,6.0731
8193.2383,6.079
8164.0913,6.0849
8135.7881,6.0907
8128.3906,6.0965
8124.8525,6.1023
8123.9683,6.1082
8123.0835,6.1139
8123.8071,6.1198
8124.5713,6.1257
8124.4102,6.1315
8124.0083,6.1373
8123.3652,6.1431
8124.8926,6.1489
8126.9429,6.1549
8129.1943,6.1607
8131.5664,6.1665
8133.8984,6.1723
8136.833,6.1782
8139.8486,6.1841
8142.7432,6.1898
8145.3564,6.1956
8148.814,6.2015
8152.7939,6.2074
8156.0503,6.2131
8159.9102,6.219
8163.1265,6.2248
8166.8252,6.2307
8170.7246,6.2365
8173.3379,6.2422
8176.876,6.2481
8180.1323,6.254
8182.8662,6.2598
8186.002,6.2657
8189.1782,6.2715
8192.1533,6.2774
8191.9521,6.2833
8188.4946,6.2889
8189.7007,6.2948
8190.8667,6.3006
8192.5957,6.3066
8192.9971,6.3123
8194.6865,6.3182
8192.5557,6.3239
8193.4395,6.3298
8193.6006,6.3357
8193.1182,6.3414
8194.3643,6.3473
8194.2842,6.3531
8195.4102,6.3589
8195.8926,6.3648
8197.0986,6.3707
8198.0635,6.3765
8198.4248,6.3822
8199.4297,6.3881
8201.1992,6.394
8202.7666,6.3989
8202.9678,6.404
8203.8125,6.409
8204.6162,6.4139
8206.5059,6.419
8207.9131,6.4239
8210.124,6.429
8212.0137,6.434
8213.4609,6.4389
8214.748,6.444
8216.1953,6.4489
8217.8838,6.454
8218.7676,6.459
8219.3711,6.464
8220.1748,6.469
8220.6973,6.474
8221.4219,6.479
8222.3457,6.484
8222.5469,6.4889
8224.1953,6.494
8224.4766,6.4989
8225.0801,6.504
8225.9648,6.5089
8226.6475,6.5139
8227.1709,6.519
8226.9697,6.5239
8226.165,6.5289
8227.1709,6.534
8225.9648,6.5389
8226.8086,6.544
8226.5674,6.5489
8227.1299,6.554
8228.4971,6.5589
8229.583,6.5639
8231.2314,6.569
8232.3164,6.574
8230.8691,6.5789
8231.5928,6.5839
8231.1504,6.5889
8232.1553,6.594
8232.1553,6.599
8232.5576,6.604
8233.04,6.6089
8215.9541,6.6139
8203.8525,6.619
8198.8672,6.624
8194.5254,6.6289
8192.957,6.6339
8191.751,6.639
8160.3926,6.644
8150.583,6.6489
8145.5571,6.654
8126.1392,6.6589
8119.5459,6.664
8113.9575,6.6689
8110.9824,6.6739
8107.5249,6.6789
8105.9971,6.684
8100.6904,6.6889
8098.5996,6.694
8097.4336,6.6989
8094.5791,6.704
8094.1372,6.709
8093.5342,6.714
8094.2979,6.719
8095.4233,6.724
8096.3081,6.7289
8094.6196,6.734
8094.5791,6.7389
8096.147,6.744
8097.7153,6.7489
8099.9263,6.7539
8102.3789,6.759
8104.1074,6.764
8105.8364,6.769
8108.0879,6.774
8110.4595,6.7789
8113.3945,6.784
8113.9976,6.7889
8116.1284,6.794
8117.8569,6.7989
8120.189,6.8039
8122.561,6.809
8124.2095,6.814
8125.938,6.819
8128.1494,6.824
8129.9985,6.8289
8132.853,6.834
8132.21,6.8389
8134.3403,6.844
8135.9087,6.8489
8137.7178,6.854
8139.728,6.859
8141.1753,6.8639
8141.376,6.869
8140.3311,6.874
8139.5269,6.8789
8139.5269,6.884
8138.0391,6.8889
8137.0742,6.894
8135.1445,6.8989
8133.7373,6.904
8132.7324,6.909
8132.4912,6.914
8127.104,6.919
8081.5938,6.9239
8073.3115,6.9289
8068.9697,6.934
8061.7729,6.9389
8059.3208,6.944
8056.3457,6.9489
8054.4966,6.954
8052.2451,6.959
8049.9531,6.9639
8048.3452,6.9689
8047.2197,6.9739
8045.0889,6.9789
8043.4805,6.984
8041.0684,6.9889
8039.9429,6.994
8038.8169,6.9991
8037.3296,7.004
8034.9575,7.0089
8034.877,7.0139
8035.1987,7.019
8036.0029,7.0241
8034.9976,7.0289
8034.877,7.034
8034.5151,7.0389
8035.1987,7.044
8036.043,7.0489
8036.8066,7.054
8037.9727,7.059
8038.5757,7.064
8036.083,7.069
8036.3242,7.074
8026.0322,7.0789
7984.542,7.084
7969.6265,7.0889
7952.9019,7.094
7934.6094,7.099
7881.8623,7.104
7870.6455,7.109
7863.6099,7.114
7858.2627,7.119
7854.6846,7.124
7851.5894,7.1289
7849.981,7.134
7847.9307,7.1389
7843.5083,7.144
7815.6069,7.149
7789.917,7.154
7778.499,7.159
7765.9956,7.1639
7755.7036,7.169
7742.0347,7.1739
7736.0439,7.1789
7732.5464,7.1839
7729.5713,7.1889
7728.0435,7.194
7726.4355,7.1991
7724.7871,7.204
7723.6616,7.209
7723.6211,7.2139
7723.0586,7.219
7723.0986,7.2239
7722.6563,7.229
7722.6968,7.234
7722.5356,7.2389
7724.0635,7.244
7724.5459,7.2489
7725.5913,7.254
7726.3149,7.259
7726.5161,7.264
7726.918,7.269
7727.6416,7.274
7727.7622,7.2789
7728.8076,7.284
7728.9282,7.2889
7729.9736,7.294
7730.6167,7.299
7731.1392,7.3039
7730.6567,7.309
7722.5762,7.314
7720.6865,7.319
7721.0483,7.324
7721.1689,7.3289
7721.6113,7.334
7721.4907,7.339
7721.5308,7.344
7698.0117,7.349
7696.0015,7.354
7695.1973,7.359
7694.7954,7.364
7693.5894,7.369
7692.4634,7.374
7692.0215,7.3789
7692.584,7.384
7691.981,7.389
7691.8604,7.394
7691.7397,7.399
7692.3027,7.4039
7692.4233,7.409
7692.2222,7.4139
7692.584,7.419
7693.187,7.424
7688.9658,7.4289
7690.0513,7.434
7689.7295,7.439
7689.4082,7.444
7689.207,7.449
7689.207,7.4539
7689.1265,7.459
