7.330000000E-1	-8.448844884E1	-2.253025303E1
7.663333333E-1	-1.098349835E2	-2.534653465E1
7.996666667E-1	-1.239163916E2	-3.097909791E1
8.330000000E-1	-1.478547855E2	-2.112211221E1
8.663333333E-1	-1.563036304E2	-1.689768977E1
8.996666667E-1	-1.661606161E2	-1.267326733E1
9.330000000E-1	-1.900990099E2	-1.267326733E1
9.663333333E-1	-1.955995985E2	-1.192161054E1
9.996666667E-1	-2.027722772E2	-5.632563256E0
1.033000000E0	-2.066280449E2	-7.825330454E0
1.066333333E0	-2.113545219E2	-8.770625859E0
1.099666667E0	-2.170262943E2	-1.097631514E1
1.133000000E0	-2.201772790E2	-1.538769369E1
1.166333333E0	-2.245886576E2	-1.916887531E1
1.199666667E0	-2.299453315E2	-2.263495846E1
1.233000000E0	-2.327812177E2	-2.767653396E1
1.266333333E0	-2.349869070E2	-3.303320792E1
1.299666667E0	-2.419190733E2	-3.807478341E1
1.333000000E0	-2.497965350E2	-4.500694971E1
1.366333333E0	-2.579890952E2	-5.067872214E1
1.399666667E0	-2.633457692E2	-5.761088844E1
1.433000000E0	-2.687024431E2	-6.233736547E1
1.466333333E0	-2.784704956E2	-6.926953177E1
1.499666667E0	-2.835120711E2	-7.525640266E1
1.533000000E0	-2.923348282E2	-7.777719041E1
1.566333333E0	-2.935952221E2	-7.809228888E1
1.599666667E0	-3.024179792E2	-8.880563680E1
1.633000000E0	-3.080897516E2	-9.416231076E1
1.666333333E0	-3.137615241E2	-9.920388625E1
1.699666667E0	-3.188030996E2	-1.045605602E2
1.733000000E0	-3.269956597E2	-1.089719388E2
1.766333333E0	-3.339278260E2	-1.155890066E2
1.799666667E0	-3.402297954E2	-1.215758775E2
1.833000000E0	-3.471619617E2	-1.272476499E2
1.866333333E0	-3.499978479E2	-1.357553086E2
1.899666667E0	-3.537790295E2	-1.385911948E2
1.933000000E0	-3.638621805E2	-1.461535580E2
1.966333333E0	-3.726849376E2	-1.505649366E2
1.999666667E0	-3.783567101E2	-1.568669059E2
2.033000000E0	-3.826667185E2	-1.648562617E2
2.066333333E0	-3.922148521E2	-1.747580298E2
2.099666667E0	-3.996411783E2	-1.853670672E2
2.133000000E0	-4.070675044E2	-1.896106821E2
2.166333333E0	-4.152010997E2	-1.970370082E2
2.199666667E0	-4.254565024E2	-1.991588157E2
2.233000000E0	-4.325291940E2	-2.048169689E2
2.266333333E0	-4.406627893E2	-2.122432951E2
2.299666667E0	-4.452600388E2	-2.182550829E2
2.333000000E0	-4.516254612E2	-2.260350436E2
2.366333333E0	-4.622344985E2	-2.366440809E2
2.399666667E0	-4.756726124E2	-2.468994837E2
2.433000000E0	-4.763798816E2	-2.500821949E2
2.466333333E0	-4.887570918E2	-2.553867135E2
2.499666667E0	-4.958297834E2	-2.610448668E2
2.533000000E0	-5.050242824E2	-2.674102892E2
2.566333333E0	-5.166942234E2	-2.787265956E2
2.599666667E0	-5.265959916E2	-2.896892676E2
2.633000000E0	-5.361441252E2	-2.957010554E2
2.666333333E0	-5.453386242E2	-3.020664778E2
2.699666667E0	-5.584231036E2	-3.119682459E2
2.733000000E0	-5.679712372E2	-3.268208982E2
2.766333333E0	-5.732757559E2	-3.360153972E2
2.799666667E0	-5.888356773E2	-3.423808196E2
2.833000000E0	-5.934329268E2	-3.501607803E2
2.866333333E0	-6.047492333E2	-3.614770868E2
